author_name,comment,date,like_counts,reply_count,vidid
Ramesh Gondane,Bhai me hath jodti hu aap mere comments ka javab dena please 🙏,2021-04-04T09:29:42Z,1,0,H2PqFjFVEs
Sanjay Creation,Ajju bhai aap mujhe koi gun ki skin gift kr do na bhai <br />Koi bhi mp40 beat damage wala<br />Qpet scar<br />M4A1 best damage wala<br />Old durgun AK gun<br />Gulubol ka skin<br />M1887 ka skin <br />bhai plzz nhi hai yaar de do na<br />Uid:-1684636833( ༄Ꭺs ᭄sanju 21࿐),2021-04-04T09:29:40Z,0,0,H2PqFjFVEs
Sanjay Creation,Ajju bhai aap mujhe koi gun ki skin gift kr do na bhai <br />Koi bhi mp40 beat damage wala<br />Qpet scar<br />M4A1 best damage wala<br />Old durgun AK gun<br />Gulubol ka skin<br />M1887 ka skin <br />bhai plzz nhi hai yaar de do na<br />Uid:-1684636833( ༄Ꭺs ᭄sanju 21࿐),2021-04-04T09:29:32Z,0,0,H2PqFjFVEs
Alka Panchal,ajjubahi iam your fan please send me your request or i am your f,2021-04-04T09:29:24Z,0,0,H2PqFjFVEs
Daund Pune,Nahi,2021-04-04T09:29:15Z,0,0,H2PqFjFVEs
Anant Wankhade,Ajubhai ho new mode ahe he ap ho play ku nahi karte muge uska vedio chaihe,2021-04-04T09:29:02Z,0,0,H2PqFjFVEs
Vijay Gondkar,haty op in chat,2021-04-04T09:29:01Z,0,0,H2PqFjFVEs
deepu deepu,deepu,2021-04-04T09:28:54Z,0,0,H2PqFjFVEs
TECH GURUJI GAMING,Good morning,2021-04-04T09:28:46Z,0,0,H2PqFjFVEs
PRO GAMERZ SIBBU,Kabse kahe raha hu,2021-04-04T09:28:41Z,1,0,H2PqFjFVEs
PRO GAMERZ SIBBU,Bhai mera cyber bunny bundle nikal do,2021-04-04T09:28:26Z,1,0,H2PqFjFVEs
Anjana Patel,Very nice Ajjubhai I am yaksh Patel,2021-04-04T09:28:21Z,1,0,H2PqFjFVEs
Ramesh Gondane,"Agar aap sach me comments padhte ho to mere comments ka javab jarur dena, nahi to samzungi ki aap sirf YouTube par like or peise kamane ke liye hi video dalte ho.",2021-04-04T09:28:12Z,1,0,H2PqFjFVEs
Aryan Mishra,My favourite team is Mumbai Indians,2021-04-04T09:27:58Z,0,0,H2PqFjFVEs
Gautam Dhar,Ajju bhai aapke pass Ho bandal Nahin Hai,2021-04-04T09:27:51Z,0,0,H2PqFjFVEs
Gautam Dhar,ABHIMANYU,2021-04-04T09:27:29Z,0,0,H2PqFjFVEs
TULASI MADHURA,AWM KA MEANING AJJUBHAI WINING MATCH,2021-04-04T09:27:11Z,0,0,H2PqFjFVEs
Farhat Khan,Ajjubhai apna face kab laoge,2021-04-04T09:26:45Z,0,0,H2PqFjFVEs
Bharat Mandal,Ajjubhai CR7 Dedo please ID HeroFFA3908S mein Apka har Video Dekhta hu or like bhi kar deta hu,2021-04-04T09:26:02Z,0,0,H2PqFjFVEs
Shamim Ahmad,50 subscriber kara do,2021-04-04T09:26:00Z,0,0,H2PqFjFVEs
Ankush Pabby,Good morning bhai,2021-04-04T09:25:22Z,1,0,H2PqFjFVEs
Nilesh Shinde,Nico app Google Search banl,2021-04-04T09:25:08Z,0,0,H2PqFjFVEs
Ramesh Gondane,"Ajjubhai aap to diamonds gift karte ho na to aap ko pate to hoga na hame batao hamne kafi try kiya par diamonds gifts nahi ho rahe, charector gift hota he par hame chije Nahi chahiye diamonds gift nahi hote uske bare me batao",2021-04-04T09:24:15Z,0,0,H2PqFjFVEs
Thakur Nath,Ajjubhai nahi ha,2021-04-04T09:23:58Z,1,0,H2PqFjFVEs
Zaheerun Nisha,Mughe 100 diamond dedo meri Id hai hero983812,2021-04-04T09:23:08Z,0,0,H2PqFjFVEs
मदन गोपाल,Haello bro 1000 diamonds dado id 2770051781,2021-04-04T09:22:57Z,0,0,H2PqFjFVEs
Anant Sinha,Bhai mujhe chrono aur emote de dona plzzz bhai,2021-04-04T09:22:42Z,0,0,H2PqFjFVEs
मदन गोपाल,Haello bro 1000 diamonds dado id 2770051781,2021-04-04T09:22:17Z,0,0,H2PqFjFVEs
tej bahadur,Street boy bundle based priyanshu 1418,2021-04-04T09:22:08Z,0,0,H2PqFjFVEs
C D,Ajju bhai comment karo,2021-04-04T09:21:30Z,0,0,H2PqFjFVEs
Niraj kashyap,No gf ok,2021-04-04T09:21:27Z,0,0,H2PqFjFVEs
Niraj kashyap,Ajjubhai tum gunda ho,2021-04-04T09:21:19Z,0,0,H2PqFjFVEs
Piyush Joshi Vlogs,"ᶜᵃⁿ ᵃⁿʸᵒⁿᵉ ˢᵉᵉ ᵐʸ ˡⁱᵗᵗˡᵉ ᶜᵒᵐᵐᵉⁿᵗ ?,,",2021-04-04T09:21:07Z,5,0,H2PqFjFVEs
Vasava Rajanbhai gumanbhai,Ajju bhai mere sath khalo,2021-04-04T09:20:49Z,1,0,H2PqFjFVEs
Deepak Shrivastava,Song is best 150 rupaya dega 😂😂😂😂,2021-04-04T09:20:30Z,0,0,H2PqFjFVEs
sudesh kumar,hi,2021-04-04T09:20:09Z,0,0,H2PqFjFVEs
C D,Ajju bhai hamari odia tumare gana he sunau kiya,2021-04-04T09:19:58Z,0,0,H2PqFjFVEs
Antor Sarker,Please bhai,2021-04-04T09:19:54Z,1,0,H2PqFjFVEs
army Gaming,Please,2021-04-04T09:18:44Z,0,0,H2PqFjFVEs
army Gaming,Bahi mari mp40 cobra max kardo koi,2021-04-04T09:18:37Z,0,0,H2PqFjFVEs
Mistry Dhruvil,Hiii,2021-04-04T09:18:26Z,0,0,H2PqFjFVEs
Ansh Rajput,Good afternoon 🌞😊😘🌞,2021-04-04T09:17:47Z,0,0,H2PqFjFVEs
Santosh Kumar,Mene app ka face deka hai,2021-04-04T09:17:46Z,0,0,H2PqFjFVEs
Labhubhai Nai,Me apaka bohat Bada fan hu,2021-04-04T09:17:44Z,0,0,H2PqFjFVEs
Alam Sk,ajjuvi ak id dado na vi place vi 👆☝☝☝☝👍👍👍👍👌👌👌,2021-04-04T09:17:17Z,0,0,H2PqFjFVEs
Labhubhai Nai,Please,2021-04-04T09:17:14Z,0,0,H2PqFjFVEs
AGRADEEP DEB.,Bhai agar mi apki favourite he to please 💜dedo,2021-04-04T09:17:12Z,0,0,H2PqFjFVEs
Labhubhai Nai,Please face revel karo,2021-04-04T09:17:08Z,0,0,H2PqFjFVEs
Savan Jadhao,❤️❤️❤️❤️🙄😘😘😘😘😘😘😘❤️❤️,2021-04-04T09:17:03Z,0,0,H2PqFjFVEs
Charan Teja,Hai ajjubhai 👍,2021-04-04T09:16:59Z,1,0,H2PqFjFVEs
Manish Chopra,Good morning ajay bahi,2021-04-04T09:16:17Z,0,0,H2PqFjFVEs
Leena Rajurkar,Botho mst h,2021-04-04T09:16:15Z,0,0,H2PqFjFVEs
nayeem gaming,Mujhe please diamond,2021-04-04T09:16:10Z,0,0,H2PqFjFVEs
Santosh Kumar,Op ajubhai app pero ho,2021-04-04T09:16:08Z,0,0,H2PqFjFVEs
Kalyansingh Lodhi,No,2021-04-04T09:15:54Z,0,0,H2PqFjFVEs
Bhavika's Fashion,Are ajju tu natik ku jane kya,2021-04-04T09:15:53Z,0,0,H2PqFjFVEs
Siddhi Rao Chamte,ajjubhai ranked kheloge video mein aur muje aapka booyah dekhna hai,2021-04-04T09:15:07Z,0,0,H2PqFjFVEs
Ganesh Varma,Hi,2021-04-04T09:15:01Z,0,0,H2PqFjFVEs
Ayushi Chandegra,Femal bundel,2021-04-04T09:14:18Z,0,0,H2PqFjFVEs
Artist Ansh Drawing gallery,Op,2021-04-04T09:14:12Z,0,0,H2PqFjFVEs
Birendra Kumar,Ajju bhai,2021-04-04T09:14:06Z,0,0,H2PqFjFVEs
Artist Ansh Drawing gallery,Nice,2021-04-04T09:14:04Z,0,0,H2PqFjFVEs
Hari Ajankar,Ajju Bhai op in the chat,2021-04-04T09:13:47Z,6,1,H2PqFjFVEs
Sandip Maji,😂😂😂😂😂😂😂😂😂,2021-04-04T09:13:10Z,0,0,H2PqFjFVEs
soumil Verma,Kasam mat khao sar ji like kar diya,2021-04-04T09:12:53Z,0,0,H2PqFjFVEs
Siddeshwar Waghmode,AWM किंग अज्जुभाई,2021-04-04T09:12:53Z,0,0,H2PqFjFVEs
K Gamarz,Hii ajjou Bhai,2021-04-04T09:12:33Z,0,0,H2PqFjFVEs
DRAG ARMY D,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻❤❤🙏🏻🙏🏻🙏🏻😍🙏🏻🙏🏻,2021-04-04T09:12:28Z,0,0,H2PqFjFVEs
Cutex Priya,"Sir mai ek App se daily 10000 -15000 win krti hu, Mera daily ka transaction 10000 ka hai,, to muze ye janana tha ki income tax department ka koi fanda to nhi hoga.....",2021-04-04T09:12:27Z,0,3,H2PqFjFVEs
Santosh Kumar,You are late,2021-04-04T09:11:49Z,0,0,H2PqFjFVEs
CRUSH GAMING,Amit bhai is back,2021-04-04T09:11:47Z,1,0,H2PqFjFVEs
mobin gamer,Noobde,2021-04-04T09:11:36Z,1,0,H2PqFjFVEs
REYAL GAMER YT,&quot;&quot;&quot;Intro is getting op everyday ❤,2021-04-04T09:11:32Z,32,6,H2PqFjFVEs
Santosh Kumar,Good morning bhai,2021-04-04T09:11:30Z,0,0,H2PqFjFVEs
Santosh Kumar,Good morning bhai,2021-04-04T09:11:17Z,0,0,H2PqFjFVEs
Santosh Kumar,Good morning bhai,2021-04-04T09:11:10Z,0,0,H2PqFjFVEs
Inayat Khan,Hello bhai,2021-04-04T09:10:52Z,0,0,H2PqFjFVEs
Vishal Chaidhari,Mumbai Indians brand padri rcb,2021-04-04T09:10:50Z,0,0,H2PqFjFVEs
kashish kashish,Gaju bhai message Pauri for kheloge Teri free Paar ki Idea Jatin 4024L,2021-04-04T09:10:49Z,1,0,H2PqFjFVEs
Shiv Kumar,Ajjubahi diamond,2021-04-04T09:10:46Z,1,0,H2PqFjFVEs
Arun Rajput,Hy,2021-04-04T09:10:34Z,0,0,H2PqFjFVEs
Sanjay Creation,Ajju bhai aap mujhe koi gun ki skin gift kr do na bhai <br />Koi bhi mp40 beat damage wala<br />Qpet scar<br />M4A1 best damage wala<br />Old durgun AK gun<br />Gulubol ka skin<br />M1887 ka skin <br />bhai plzz nhi hai yaar de do na<br />Uid:-1684636833( ༄Ꭺs ᭄sanju 21࿐),2021-04-04T09:10:22Z,0,0,H2PqFjFVEs
Sonu Kumar,G. M,2021-04-04T09:10:11Z,0,0,H2PqFjFVEs
love status,Awm king,2021-04-04T09:10:01Z,0,0,H2PqFjFVEs
study with your freind,Manya is his girl friend,2021-04-04T09:09:51Z,0,0,H2PqFjFVEs
Nadia Rais,I am your big fan,2021-04-04T09:09:33Z,0,0,H2PqFjFVEs
Piyush Larokar,Please mujhe Cobra wali saree IMO de do please Ajju Bhai Main Tumhari sari video dekh To Sare video ko like kar do please Sanju bhai meri ID ka naam hai kingdarkrai7,2021-04-04T09:09:27Z,0,0,H2PqFjFVEs
Manav Kumar,Thanks❤️❤️❤️❤️❤️,2021-04-04T09:09:07Z,1,0,H2PqFjFVEs
Piyali Bhattacharjee,Ajju bhai face reveal kar do,2021-04-04T09:09:06Z,0,0,H2PqFjFVEs
Piyali Bhattacharjee,Sir ji op,2021-04-04T09:08:42Z,0,0,H2PqFjFVEs
Ra Kumar,Good morning,2021-04-04T09:08:34Z,0,0,H2PqFjFVEs
Bimlesh Sharma,Rohit 982737,2021-04-04T09:08:14Z,0,0,H2PqFjFVEs
Dev Kissu,Aajubhai,2021-04-04T09:08:09Z,0,0,H2PqFjFVEs
Chhinder Pal,Op,2021-04-04T09:08:02Z,1,0,H2PqFjFVEs
CRUSH GAMING,Face reveal,2021-04-04T09:07:59Z,1,0,H2PqFjFVEs
Anisa Patel,Good morning,2021-04-04T09:07:58Z,0,0,H2PqFjFVEs
Sonu Kumar,Bahi dj amok do,2021-04-04T09:07:37Z,1,0,H2PqFjFVEs
rameshwar warpe,Ajjubhai AWM king,2021-04-04T09:07:29Z,1,0,H2PqFjFVEs
Santosh Uikey,Hii,2021-04-04T09:07:15Z,0,0,H2PqFjFVEs
Shubham Gavadia,Bhai restart kro or fir power oof ker k open ker ok bhai,2021-04-04T09:07:06Z,0,0,H2PqFjFVEs
charan charya,I am biggest fan,2021-04-04T09:07:02Z,0,0,H2PqFjFVEs
amit kumar,Bahi ma apka fane hu mari idea ma Dj all ok gift karo bahi SahilZa5619U,2021-04-04T09:06:38Z,0,0,H2PqFjFVEs
PRADIP DE,I love ap 30 millions pa qna vedio banjo or ans this question ap ka girlfriend ka nam batao sach😍😍😍😍😍❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤💑💑💑💑💑💑💑💑💑💚💚💑💑💑💋,2021-04-04T09:06:32Z,8,0,H2PqFjFVEs
Pranav Gor,M40 op bolte hai,2021-04-04T09:06:23Z,0,0,H2PqFjFVEs
Sachin Gaykwad,Bhai mere ko do achcha diamond de do yaar,2021-04-04T09:06:14Z,1,0,H2PqFjFVEs
Pranav Gor,Thank you for guulbi full,2021-04-04T09:06:13Z,0,0,H2PqFjFVEs
Pranav Gor,Brother I will show you in,2021-04-04T09:06:00Z,0,0,H2PqFjFVEs
Piyush Larokar,"Please please please Ajju bhai Mujhe Lol emote De Do de do meri ID ka naam hai kingdarkrai7 main Tumhen request bhejta Hun To tum meri request accept bhi nahin Karte please mujhe bike wali emote De do unmen SE Loli emote gadi wali emote Please de do Or 5 bundle de do please yah sab mat do yah sab aapko Nahin Dena hoga to mat do please mujhe FIR 50,000 dimonds de do please Ajju bhai please",2021-04-04T09:05:56Z,0,0,H2PqFjFVEs
Anil Singh,Osm,2021-04-04T09:05:46Z,0,0,H2PqFjFVEs
Syed Rafakat,Ajju bhai iam your big fan,2021-04-04T09:05:43Z,0,0,H2PqFjFVEs
Anisa Patel,Hi,2021-04-04T09:05:34Z,0,0,H2PqFjFVEs
Sachin Gaykwad,Bhai mere ko 2000 diamond chahie,2021-04-04T09:05:00Z,1,0,H2PqFjFVEs
SDOP RATLAM,custom tum banana,2021-04-04T09:04:47Z,0,0,H2PqFjFVEs
Vinay Tiwari,Op,2021-04-04T09:04:29Z,0,0,H2PqFjFVEs
Pawan Kumar,Please top up on my Id viwan singh,2021-04-04T09:04:11Z,1,0,H2PqFjFVEs
bilalbhai 222 222,Nobda custom karega,2021-04-04T09:04:04Z,1,0,H2PqFjFVEs
Tejesh Meghvnsi,Nice video,2021-04-04T09:03:43Z,0,0,H2PqFjFVEs
Ratna Singh,Good morning 😘😘☀️,2021-04-04T09:03:31Z,4,0,H2PqFjFVEs
Nimish Srivastava,Opeg cookie 😅😅,2021-04-04T09:03:13Z,1,0,H2PqFjFVEs
Roshan Bhoyar,ajuu Bahi kabhi solo bhi khelo😉😁,2021-04-04T09:03:03Z,0,0,H2PqFjFVEs
KRISH TAU GAMING,Ahh yeah,2021-04-04T09:02:37Z,0,0,H2PqFjFVEs
CG FF Gaming Zone,नहीं आप का वीडियो खाना खाते वक्त देखता हूं भैया op ho Aap,2021-04-04T09:02:36Z,0,0,H2PqFjFVEs
4KB GAMING,I m very small youtuber 😭 very hard work,2021-04-04T09:02:33Z,1,0,H2PqFjFVEs
TECHNICAL ASRAR,Hiii,2021-04-04T09:02:24Z,0,0,H2PqFjFVEs
bilalbhai 222 222,Nobda,2021-04-04T09:02:16Z,0,0,H2PqFjFVEs
Sobiya Rida Khan,What s your income,2021-04-04T09:02:00Z,0,0,H2PqFjFVEs
Rahul Gouda,Good morning,2021-04-04T09:01:46Z,0,0,H2PqFjFVEs
CG FF Gaming Zone,Asap se mere gano ke bande jalate hai,2021-04-04T09:01:38Z,0,0,H2PqFjFVEs
Kuldeep Kumar,Nice making videos,2021-04-04T09:01:37Z,1,0,H2PqFjFVEs
Shoaib shaikh,Oo ajjubhai RCB is best,2021-04-04T09:01:25Z,0,0,H2PqFjFVEs
Dhanbir batth,Face reavel,2021-04-04T09:01:21Z,0,0,H2PqFjFVEs
Nimai Das,Ajjubhai Op bolta ha,2021-04-04T09:01:18Z,1,0,H2PqFjFVEs
Nirbhay Pratap Singh,Super video bro 🔥🔥🔥,2021-04-04T09:01:10Z,8,0,H2PqFjFVEs
CG FF Gaming Zone,Mera ipl team CSK iske liye main jaan le sakata hun,2021-04-04T09:01:07Z,0,0,H2PqFjFVEs
aliasgar bootwala,Nice,2021-04-04T09:01:00Z,1,1,H2PqFjFVEs
BLACK EAGLE FF,Hlo,2021-04-04T09:00:28Z,0,0,H2PqFjFVEs
CG FF Gaming Zone,Love you bhaiya 👍,2021-04-04T09:00:18Z,0,0,H2PqFjFVEs
Anil prasad,Custom match please,2021-04-04T09:00:17Z,0,0,H2PqFjFVEs
CG FF Gaming Zone,Hii bhaiya 👍,2021-04-04T09:00:10Z,0,0,H2PqFjFVEs
Hrithik Khare,Ha bhai jan de de ge,2021-04-04T08:59:57Z,1,0,H2PqFjFVEs
Abhishek Kumar,Sir please emote send kar do I&#39;d ShackZAck,2021-04-04T08:59:45Z,0,0,H2PqFjFVEs
SDOP RATLAM,ager tum ne mujhe hara di ya to me ya maan jaunga ki tum pure world ke sbse pro player ho,2021-04-04T08:59:45Z,0,0,H2PqFjFVEs
Dhruv Khurana,hello ajjubhi hahhahahaahha lol ajjubhaiya,2021-04-04T08:59:40Z,0,0,H2PqFjFVEs
Rj gemers free fire king,Mi my favourite,2021-04-04T08:59:15Z,0,0,H2PqFjFVEs
Bidhan Biswas,OP 😘😘😘😘😘😘😘😘😘😘😘😘😘,2021-04-04T08:59:05Z,0,0,H2PqFjFVEs
subhan asif,Thk,2021-04-04T08:59:04Z,0,0,H2PqFjFVEs
Evil gamer,Please 😥give me chrono I request you ajjubhai,2021-04-04T08:58:44Z,0,0,H2PqFjFVEs
Modern Vines,Ajjubhai l am your biggest fan,2021-04-04T08:58:43Z,0,0,H2PqFjFVEs
Priya Varshini 1js18cs415,Rcb❤❤❤,2021-04-04T08:58:41Z,0,0,H2PqFjFVEs
Sarita Agarwal,Ye ff me aadhe se jada mang mang ke hi style dikhate hai,2021-04-04T08:58:30Z,0,0,H2PqFjFVEs
Sapna Salvi,Good morning Ajju bhai,2021-04-04T08:58:05Z,1,0,H2PqFjFVEs
anil khandare,Op,2021-04-04T08:57:59Z,0,0,H2PqFjFVEs
Aug _07,Ajjubhai pls mere friend ban jao,2021-04-04T08:57:55Z,0,0,H2PqFjFVEs
Jay 517,Hamako dayamand do,2021-04-04T08:57:48Z,0,0,H2PqFjFVEs
Shimla Garg,Ajju bhai op,2021-04-04T08:57:46Z,0,0,H2PqFjFVEs
SDOP RATLAM,Ajjubhai custom aaoge kya meri id FarleyH3114S (me tu me challenge deta hu 1 vs 1 ka me tu me hara sak ta hu aaram se),2021-04-04T08:57:43Z,1,0,H2PqFjFVEs
Tarsem Josan,Hello,2021-04-04T08:57:41Z,0,0,H2PqFjFVEs
R.j gamer,Ajjubhi mra sat kalo mi name is chandni,2021-04-04T08:57:23Z,0,0,H2PqFjFVEs
Ks Mehra,Top-up kar do agala video batana,2021-04-04T08:57:14Z,1,0,H2PqFjFVEs
nitin kumar,Good morning,2021-04-04T08:57:09Z,1,0,H2PqFjFVEs
HAUNTED GAMER,😂😂😂 KKR king RCB 49 all out,2021-04-04T08:56:31Z,0,0,H2PqFjFVEs
anil khandare,2 AWM,2021-04-04T08:56:17Z,1,0,H2PqFjFVEs
AK ashish,Dimon do,2021-04-04T08:56:13Z,0,0,H2PqFjFVEs
Jay 517,Hama ko dayamand do,2021-04-04T08:56:00Z,0,0,H2PqFjFVEs
Sandeep Kashyap,Ajju@bhai op alokhdedo2946471112,2021-04-04T08:55:57Z,0,0,H2PqFjFVEs
Blue Alpha Gaming,Who are watching this song<br /><br />- On the bed<br />- Not full screen <br />- for reading comments <br /><br />I salute those people who clik &quot;Read more&quot;❤,2021-04-04T08:55:56Z,1,0,H2PqFjFVEs
Om Bhosale,👌👌👌👌👌👌👌👌👌👌,2021-04-04T08:55:54Z,0,0,H2PqFjFVEs
Aquib Rizwan,Aquib,2021-04-04T08:55:44Z,0,0,H2PqFjFVEs
anil khandare,Hi,2021-04-04T08:55:39Z,1,0,H2PqFjFVEs
Om Bhosale,Om,2021-04-04T08:55:32Z,0,0,H2PqFjFVEs
Om Bhosale,Hi,2021-04-04T08:55:26Z,0,0,H2PqFjFVEs
PB LUCKY Gaming,From punjab please saprot me frd😍,2021-04-04T08:55:21Z,1,0,H2PqFjFVEs
Hrithik Khare,Bhai rcb mari bhi favorite ha,2021-04-04T08:55:16Z,1,0,H2PqFjFVEs
anil khandare,Happy btrthy,2021-04-04T08:55:09Z,0,0,H2PqFjFVEs
Nasima Begum,I am your big fan,2021-04-04T08:55:07Z,0,0,H2PqFjFVEs
Deepak Nikam,Hmm,2021-04-04T08:55:04Z,0,0,H2PqFjFVEs
Kinjal Mistri,Ajjubhai is,2021-04-04T08:54:40Z,0,0,H2PqFjFVEs
Jay 517,Hamako dayamand do,2021-04-04T08:54:39Z,0,0,H2PqFjFVEs
Deepak Nikam,Good morning,2021-04-04T08:54:39Z,0,0,H2PqFjFVEs
Hansrajsingh Rajaura,Ajju bhai face revel ka kaya plan ha bata do sarmao. Mat,2021-04-04T08:54:37Z,2,0,H2PqFjFVEs
RANJIT PRAKASH HORO,Mara liya to ap super star ho,2021-04-04T08:54:21Z,0,0,H2PqFjFVEs
RANJIT PRAKASH HORO,Ajju bhai ko to super star hona chai,2021-04-04T08:53:48Z,0,0,H2PqFjFVEs
Abhay Sahu,Ajju bhai op,2021-04-04T08:53:41Z,1,0,H2PqFjFVEs
Contentment is Happiness,KkR,2021-04-04T08:53:36Z,1,0,H2PqFjFVEs
Sachin Gupta,Only car challenge,2021-04-04T08:53:31Z,0,0,H2PqFjFVEs
Raheemawaqr100 Waqar,Bau mara pass dimonds nahi<br />Ha 😭😟😞😞😞😞,2021-04-04T08:53:28Z,0,0,H2PqFjFVEs
Shaun Gaming 99,Ajju Bhai will show his face on 50m 🔥🤘👍,2021-04-04T08:53:27Z,10,3,H2PqFjFVEs
Suman Yadav,Parela G G mania gineas,2021-04-04T08:53:08Z,0,0,H2PqFjFVEs
anil khandare,Op,2021-04-04T08:53:04Z,1,0,H2PqFjFVEs
Firoz Mollah,HI<br />OPOPOPOPOPOPOPO,2021-04-04T08:53:00Z,1,0,H2PqFjFVEs
Desi gamers Azad,Diomand kab milega bro 🙏🙏,2021-04-04T08:52:59Z,1,0,H2PqFjFVEs
Millions Gaming,tg how to show tounch mode on blustraks 4 pls tell tg bro,2021-04-04T08:52:14Z,0,0,H2PqFjFVEs
danger prince gamer,Op,2021-04-04T08:52:13Z,0,0,H2PqFjFVEs
Proton Master,who is the real fan of total gaming,2021-04-04T08:52:10Z,0,0,H2PqFjFVEs
danger prince gamer,Op,2021-04-04T08:52:09Z,0,0,H2PqFjFVEs
vinay PATLE,Manju Bhai ko challenge deta hun main custom Mera De to vah sabse Bade Pro Bande Hain aur Amit bhai se bhejen sabse problem Ne aur my Ajju bhai Bahar Aata Hun To Judaai Mein ko 10000 Diamond Lenge Ajju Bhai aap log Mile Ho,2021-04-04T08:52:05Z,0,0,H2PqFjFVEs
MR HINDUSTAN HACKER MR HINDUSTAN HACKER,Total army great hai Ajju bhai tum kya heavy driver ho yar,2021-04-04T08:52:01Z,3,0,H2PqFjFVEs
Haripada Maity,An pro ho bahi but Amitbahi noon ha,2021-04-04T08:52:00Z,1,0,H2PqFjFVEs
Raju Ali,For gando,2021-04-04T08:51:57Z,0,0,H2PqFjFVEs
SECRETT GAMING,ajjubhai asa mera bhi bahot bar hota solution kia he,2021-04-04T08:51:47Z,0,0,H2PqFjFVEs
Hansrajsingh Rajaura,Ajju bahi aap bhi globle 1 pa jao lokash gamer ko challange karo please,2021-04-04T08:50:55Z,1,0,H2PqFjFVEs
haker gamer,Ah u Bhai PLEASE FACE,2021-04-04T08:50:51Z,1,0,H2PqFjFVEs
Broker gaming,Op,2021-04-04T08:50:39Z,1,0,H2PqFjFVEs
Harshit Sharma,Op Bolte ❤,2021-04-04T08:50:10Z,2,0,H2PqFjFVEs
DARKS WARRIOR,Ajjubhai please give me Diamond💎 🙏🙏🙏,2021-04-04T08:50:09Z,0,0,H2PqFjFVEs
Gauri Gambhir,Big fan,2021-04-04T08:50:05Z,1,0,H2PqFjFVEs
koushik Kamkar,Op ajju,2021-04-04T08:50:02Z,1,0,H2PqFjFVEs
Dilshad Hussain,Bhai op ho tum love you,2021-04-04T08:49:58Z,0,1,H2PqFjFVEs
SPARROW GAMING,Ajjubhai me ap k sath khelna chahta hu,2021-04-04T08:49:47Z,0,0,H2PqFjFVEs
koushik Kamkar,Op ajju,2021-04-04T08:49:46Z,1,0,H2PqFjFVEs
TOTAL GAMER,Reply me,2021-04-04T08:49:30Z,0,0,H2PqFjFVEs
sakshi gupta,Motabhai raid,2021-04-04T08:49:30Z,1,0,H2PqFjFVEs
kamal yadav,Op,2021-04-04T08:49:26Z,1,0,H2PqFjFVEs
Nandan Kamila,Op,2021-04-04T08:49:02Z,1,0,H2PqFjFVEs
let's gaming,Op song bhai❤️❤️❤️❤️,2021-04-04T08:48:56Z,1,0,H2PqFjFVEs
Dinesh kumar Tiwri,Bhai mujhe apni aidi dedo plz,2021-04-04T08:48:38Z,0,0,H2PqFjFVEs
Harshit Harsh,One of the worst youtuber with 9-10 saal wale audience,2021-04-04T08:48:19Z,0,0,H2PqFjFVEs
Risky ɠαɱεɾ,Hy sir big fan,2021-04-04T08:48:12Z,1,0,H2PqFjFVEs
haker gamer,Oooppp,2021-04-04T08:47:33Z,1,0,H2PqFjFVEs
Hrithik Khare,# op,2021-04-04T08:47:29Z,1,0,H2PqFjFVEs
Bk Prajapati,Op,2021-04-04T08:47:19Z,0,0,H2PqFjFVEs
Rajbir Singh,Op ajjubhai,2021-04-04T08:47:15Z,1,0,H2PqFjFVEs
ASHOK KESARWANI,Op,2021-04-04T08:47:08Z,0,0,H2PqFjFVEs
kajal ff gaming,mast,2021-04-04T08:47:06Z,0,0,H2PqFjFVEs
Bk Prajapati,Op,2021-04-04T08:47:06Z,0,0,H2PqFjFVEs
haker gamer,####,2021-04-04T08:47:02Z,1,0,H2PqFjFVEs
Manisha Meena,Diamond do Bai Meri id. adi40965805s,2021-04-04T08:46:59Z,1,0,H2PqFjFVEs
Rajesh Rajbhar,Ajjubhai play beast quest game,2021-04-04T08:46:50Z,0,0,H2PqFjFVEs
Hrithik Khare,Op op op,2021-04-04T08:46:49Z,1,0,H2PqFjFVEs
haker gamer,Ksjen,2021-04-04T08:46:47Z,1,0,H2PqFjFVEs
KIWI 2X,I am very small roaster and I am 100% sure that you will laugh when you see my videos,2021-04-04T08:46:41Z,1,0,H2PqFjFVEs
Swapnil Waghmode,Thanks,2021-04-04T08:46:36Z,0,0,H2PqFjFVEs
Avis gamerz FF,Ajjubhai op opopopopop,2021-04-04T08:46:31Z,0,0,H2PqFjFVEs
Atiya Khan,Big fan,2021-04-04T08:46:24Z,0,0,H2PqFjFVEs
HARRIS FREEFIRE,Thanks Everyone for 10K Subscribers❤,2021-04-04T08:46:20Z,5,0,H2PqFjFVEs
Devraj Honhaga,Nice video,2021-04-04T08:46:18Z,0,0,H2PqFjFVEs
Nilesh mali,Halo,2021-04-04T08:46:14Z,0,0,H2PqFjFVEs
haker gamer,AJUBHAI3000DIOMND GIFT,2021-04-04T08:46:13Z,1,0,H2PqFjFVEs
HARRIS FREEFIRE,Thanks Everyone for 10K Subscribers on my Channel❤,2021-04-04T08:46:12Z,1,0,H2PqFjFVEs
N R B Digital studio,Ajju bhai hamare sath bhi khelo,2021-04-04T08:45:58Z,1,0,H2PqFjFVEs
