author_name,comment,date,like_counts,reply_count,vidid
Jaish Shah,Op ajjubhai,2021-04-04T08:17:38Z,0,0,NFlpZL7_rNo
Chadan Sunar,Single boy,2021-04-04T08:17:18Z,1,0,NFlpZL7_rNo
GAUTAM RAJWAR,AMUL : THE TASTE OF INDIA<br />COLGATE : THE PASTE OF INDIA<br /><b>TOTAL GAMING : BEST OF INDIA🤩</b>,2021-04-04T08:17:06Z,5,1,NFlpZL7_rNo
Mohamad Forhad,You are nice person,2021-04-04T08:17:03Z,1,0,NFlpZL7_rNo
Aniket And sagar,Op,2021-04-04T08:16:54Z,0,0,NFlpZL7_rNo
Noob Master,Ajjubhai next video is omangel,2021-04-04T08:16:52Z,1,0,NFlpZL7_rNo
Mahshar Faridi,Ajju bhai awm king,2021-04-04T08:16:41Z,0,0,NFlpZL7_rNo
Mohamad Forhad,Hi vai,2021-04-04T08:16:41Z,1,0,NFlpZL7_rNo
matra buildtech,Ajjubhai op op op,2021-04-04T08:16:27Z,0,0,NFlpZL7_rNo
Abhishek Yadav,Tutorial video baas 1 he deye aaaaap,2021-04-04T08:16:23Z,0,0,NFlpZL7_rNo
Dharmik Tank,Hiii,2021-04-04T08:16:15Z,0,0,NFlpZL7_rNo
md parwez,Op,2021-04-04T08:16:13Z,0,0,NFlpZL7_rNo
rudra sahoo,Ajju bahi mere sath coustom karoge please,2021-04-04T08:16:12Z,1,0,NFlpZL7_rNo
Dharmik Tank,Hii,2021-04-04T08:16:10Z,0,0,NFlpZL7_rNo
Dharmik Tank,Hi,2021-04-04T08:16:05Z,0,0,NFlpZL7_rNo
Bharati Patni,Op,2021-04-04T08:16:04Z,0,0,NFlpZL7_rNo
Kavy Mallick,❤💙,2021-04-04T08:16:03Z,1,0,NFlpZL7_rNo
AYAN FF YT GAMING,Diamond giveways chal raha ha,2021-04-04T08:15:55Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:52Z,0,0,NFlpZL7_rNo
1Ķ ŚÚβŚČŔĨβĔŔŚ ŴĨŤĤŐÚŤ ĂŃŶ VĨĎĔŐ ČĤĂĹĹĔŃĞĔ,Youtube: Life Changer&quot; <br />&quot;Tik Tok: gender Changer&quot; <br /> &quot;Dhoni: Game Changer&quot; <br /><b>&quot;Total gaming🔥😍: Mood Changer&quot;😇</b>,2021-04-04T08:15:50Z,6,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:47Z,0,0,NFlpZL7_rNo
Munna Basfore,Ajju Bhai aap ke saath mujhe ek game khelna hai,2021-04-04T08:15:46Z,1,0,NFlpZL7_rNo
GAUTAM RAJWAR,AMUL : THE TASTE OF INDIA<br />COLGATE : THE PASTE OF INDIA<br />TOTAL GAMING : BEST OF INDIA🤩,2021-04-04T08:15:46Z,0,0,NFlpZL7_rNo
play 4 Rush,Op,2021-04-04T08:15:44Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:42Z,0,0,NFlpZL7_rNo
Jayrus Jayam,Ajjubhai ka face revealed 🔥❤️,2021-04-04T08:15:38Z,3,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:36Z,0,0,NFlpZL7_rNo
Mahshar Faridi,Mota bhai red,2021-04-04T08:15:36Z,0,0,NFlpZL7_rNo
Hunkboy Malik,Chalo,2021-04-04T08:15:36Z,0,0,NFlpZL7_rNo
Abhishek Yadav,Yes bhai no lag,2021-04-04T08:15:35Z,0,0,NFlpZL7_rNo
jiana and meet,Op,2021-04-04T08:15:31Z,1,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:30Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:24Z,0,0,NFlpZL7_rNo
Surendra Ninam,Op,2021-04-04T08:15:23Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:18Z,0,0,NFlpZL7_rNo
Abhishek Yadav,Ajju bhai op,2021-04-04T08:15:14Z,1,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:11Z,0,0,NFlpZL7_rNo
Hunkboy Malik,Custom Ajju bhai,2021-04-04T08:15:09Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:15:04Z,0,0,NFlpZL7_rNo
Manas Deshmukh,Ajjubhai op op op,2021-04-04T08:15:02Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:14:59Z,0,0,NFlpZL7_rNo
Divyanshu Kaushik,Op bhai,2021-04-04T08:14:56Z,1,0,NFlpZL7_rNo
play 4 Rush,Nikalo,2021-04-04T08:14:55Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:14:53Z,0,0,NFlpZL7_rNo
Keshaba Bariha,Motabhai raid,2021-04-04T08:14:50Z,1,0,NFlpZL7_rNo
Manisha Yadav,Op,2021-04-04T08:14:48Z,1,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:14:47Z,0,0,NFlpZL7_rNo
Baban Kamble,ID HankAqs3535M DJ Aokl 🎁🎁🎁,2021-04-04T08:14:44Z,0,0,NFlpZL7_rNo
shivam kumar,Free diamond topup and paytem money,2021-04-04T08:14:44Z,0,0,NFlpZL7_rNo
Hunkboy Malik,Ajju bhai op op op op op,2021-04-04T08:14:42Z,0,0,NFlpZL7_rNo
Shivani Tripathi,Bhai apke awm ki sensitivity kitni h,2021-04-04T08:14:25Z,1,0,NFlpZL7_rNo
Dev gaming,Op,2021-04-04T08:14:23Z,0,0,NFlpZL7_rNo
Tina Prajapat,Nubda me tu Tere papa to b2k h,2021-04-04T08:14:23Z,0,0,NFlpZL7_rNo
samdani gamer,Op,2021-04-04T08:14:19Z,0,0,NFlpZL7_rNo
raj 2244,I love abd cricket i love ff ajjubhai 94,2021-04-04T08:14:15Z,0,0,NFlpZL7_rNo
krishna free fire,pagal,2021-04-04T08:14:14Z,0,0,NFlpZL7_rNo
Knight Gaming,Noobda,2021-04-04T08:14:10Z,0,0,NFlpZL7_rNo
36G GAMING,Ajju bhai plzz diamond dedo plzzz 940296924 plzz,2021-04-04T08:14:09Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:14:04Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:58Z,0,0,NFlpZL7_rNo
Khaniya singh Singh,OP,2021-04-04T08:13:58Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:52Z,0,0,NFlpZL7_rNo
TOTAL GAMING FAN,Me apka bahut big fan hu bro,2021-04-04T08:13:51Z,0,0,NFlpZL7_rNo
Dev gaming,# op,2021-04-04T08:13:49Z,0,0,NFlpZL7_rNo
samdani gamer,Mara pase crase bane ha,2021-04-04T08:13:45Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:43Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:37Z,0,0,NFlpZL7_rNo
Zoya khan,Nice bro 🤘,2021-04-04T08:13:35Z,2,0,NFlpZL7_rNo
Hunkboy Malik,Ajay bhai skyler 🎁,2021-04-04T08:13:34Z,0,0,NFlpZL7_rNo
Music king,plese bhai,2021-04-04T08:13:33Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:32Z,0,0,NFlpZL7_rNo
Raju Chavan,op,2021-04-04T08:13:31Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:27Z,0,0,NFlpZL7_rNo
JD Gamer,Hahah,2021-04-04T08:13:26Z,1,0,NFlpZL7_rNo
Raghunath Bonder,Ajju Bhai aap ID number,2021-04-04T08:13:26Z,0,0,NFlpZL7_rNo
S k p Pandey,I love ajjubhai94,2021-04-04T08:13:20Z,0,0,NFlpZL7_rNo
Chadan Sunar,Priya,2021-04-04T08:13:19Z,1,0,NFlpZL7_rNo
1Ķ ŚÚβŚČŔĨβĔŔŚ ŴĨŤĤŐÚŤ ĂŃŶ VĨĎĔŐ ČĤĂĹĹĔŃĞĔ,I think that 99.9 ℅ viewer&#39;s are students😅,2021-04-04T08:13:18Z,1,0,NFlpZL7_rNo
Khaniya singh Singh,Hi Ajju bhai,2021-04-04T08:13:17Z,0,0,NFlpZL7_rNo
Music king,tume tumhare total gaming chanel ki kasam,2021-04-04T08:13:16Z,0,0,NFlpZL7_rNo
TOTAL GAMING FAN,Please,2021-04-04T08:13:16Z,0,0,NFlpZL7_rNo
TRIPAL-R GAMING,Streem pr ek bar mera ne lelo,2021-04-04T08:13:15Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:13:14Z,0,0,NFlpZL7_rNo
TOTAL GAMING FAN,Please,2021-04-04T08:13:11Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:13:09Z,0,0,NFlpZL7_rNo
Rina Pradhan,Sabko diamond dete ho mere ko nahin,2021-04-04T08:13:07Z,0,0,NFlpZL7_rNo
Arjun Gaming,Ajju bhai opopopop,2021-04-04T08:13:07Z,1,0,NFlpZL7_rNo
Khaniya singh Singh,Hi,2021-04-04T08:13:06Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:13:05Z,0,0,NFlpZL7_rNo
1Ķ ŚÚβŚČŔĨβĔŔŚ ŴĨŤĤŐÚŤ ĂŃŶ VĨĎĔŐ ČĤĂĹĹĔŃĞĔ,I think that 99.9 ℅ viewer&#39;s are students🙄,2021-04-04T08:13:03Z,1,0,NFlpZL7_rNo
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours❤",2021-04-04T08:13:00Z,18,5,NFlpZL7_rNo
Mandeep singh,ajju bhai gaaane hi sunte rehna bhai,2021-04-04T08:12:53Z,0,0,NFlpZL7_rNo
TRIPAL-R GAMING,Bro streem pr ek bar mera name lijia,2021-04-04T08:12:52Z,0,0,NFlpZL7_rNo
Harsh rawal,Ha,2021-04-04T08:12:52Z,0,0,NFlpZL7_rNo
JD Gamer,😃😃,2021-04-04T08:12:51Z,1,0,NFlpZL7_rNo
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours💋💋💋🤣🤣",2021-04-04T08:12:50Z,33,6,NFlpZL7_rNo
Hunkboy Malik,Skylar gift,2021-04-04T08:12:46Z,0,0,NFlpZL7_rNo
GAUTAM RAJWAR,YouTubers : Life Change🤩<br /><br /><br />Tiktokers : Gender Change😂😂,2021-04-04T08:12:46Z,18,2,NFlpZL7_rNo
Sanjamma Reang,22.5 M subcriber ho ga ya ha face reveal kap kara ga,2021-04-04T08:12:44Z,0,0,NFlpZL7_rNo
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours",2021-04-04T08:12:42Z,31,3,NFlpZL7_rNo
aisha kausar,Give me C R 7,2021-04-04T08:12:40Z,0,0,NFlpZL7_rNo
Kalawati pateer,Ajjubhai opopopo,2021-04-04T08:12:40Z,0,0,NFlpZL7_rNo
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours",2021-04-04T08:12:37Z,26,3,NFlpZL7_rNo
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours",2021-04-04T08:12:31Z,19,4,NFlpZL7_rNo
TRIPAL-R GAMING,Bro dekh rha hai,2021-04-04T08:12:29Z,0,0,NFlpZL7_rNo
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours💋💋💋💋",2021-04-04T08:12:27Z,8,2,NFlpZL7_rNo
Tina Prajapat,Bhai Meri id me top up KR do,2021-04-04T08:12:25Z,0,0,NFlpZL7_rNo
Rai Star,"Just imagine how many army&#39;s coming in second,minutes and hours💋💋💋💋",2021-04-04T08:12:21Z,96,9,NFlpZL7_rNo
Kishor Bawane,Op ajjubhai,2021-04-04T08:12:11Z,0,0,NFlpZL7_rNo
TRIPAL-R GAMING,Opopopopopopopopopopopopop,2021-04-04T08:12:06Z,0,0,NFlpZL7_rNo
Sweety FF,"Ya ,, i can feel something went rong on yuotube in some day,s 💯",2021-04-04T08:12:00Z,1,2,NFlpZL7_rNo
Adi Yogi Bhairav Tantro,Op,2021-04-04T08:11:56Z,0,0,NFlpZL7_rNo
Kishor Bawane,Op,2021-04-04T08:11:54Z,0,0,NFlpZL7_rNo
TRIPAL-R GAMING,Opopopopopop,2021-04-04T08:11:51Z,0,0,NFlpZL7_rNo
JD Gamer,No leg,2021-04-04T08:11:50Z,1,0,NFlpZL7_rNo
Kishor Bawane,Op,2021-04-04T08:11:50Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:11:48Z,0,0,NFlpZL7_rNo
Kishor Bawane,Op,2021-04-04T08:11:45Z,0,0,NFlpZL7_rNo
TRIPAL-R GAMING,Op,2021-04-04T08:11:44Z,0,0,NFlpZL7_rNo
DANGER GAMING,You are my inspiration 👍😘,2021-04-04T08:11:40Z,1,0,NFlpZL7_rNo
TRIPAL-R GAMING,Ajju bhai op,2021-04-04T08:11:40Z,1,0,NFlpZL7_rNo
Kishor Bawane,Op,2021-04-04T08:11:39Z,0,0,NFlpZL7_rNo
Sanyam Chugh,Op op,2021-04-04T08:11:37Z,0,0,NFlpZL7_rNo
Nikhil Yadav Nikhil Yadav,Op,2021-04-04T08:11:24Z,0,0,NFlpZL7_rNo
neeta goswami,Happy birthday,2021-04-04T08:11:23Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:11:19Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:11:13Z,0,0,NFlpZL7_rNo
Gopal Maji,Sar castom lagay,2021-04-04T08:11:11Z,1,0,NFlpZL7_rNo
JD Gamer,Op,2021-04-04T08:11:11Z,1,0,NFlpZL7_rNo
imran gaming,Op,2021-04-04T08:11:09Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:11:09Z,0,0,NFlpZL7_rNo
Rina Pradhan,Big fan,2021-04-04T08:11:08Z,1,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:11:04Z,0,0,NFlpZL7_rNo
imran gaming,Op,2021-04-04T08:11:03Z,0,0,NFlpZL7_rNo
Zoya khan,Ajjubhai ♥️♥️👌,2021-04-04T08:11:02Z,1,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:10:59Z,0,0,NFlpZL7_rNo
Gangotri,Ajju bhai I am big fan you,2021-04-04T08:10:58Z,0,0,NFlpZL7_rNo
Gamer H,Ajju Bhai op op op op,2021-04-04T08:10:58Z,1,0,NFlpZL7_rNo
tejas dongare,Csk power,2021-04-04T08:10:57Z,0,0,NFlpZL7_rNo
Rina Pradhan,Please Ajju bhai,2021-04-04T08:10:52Z,1,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 mai aap ka bhut bada fan,2021-04-04T08:10:51Z,0,0,NFlpZL7_rNo
JD Gamer,Op,2021-04-04T08:10:48Z,1,0,NFlpZL7_rNo
imran gaming,Now correct ajjubhai,2021-04-04T08:10:46Z,1,0,NFlpZL7_rNo
shweta singour,Op ajjubhai,2021-04-04T08:10:44Z,0,0,NFlpZL7_rNo
JD Gamer,Op,2021-04-04T08:10:43Z,1,0,NFlpZL7_rNo
Kamal Kumar dhruw,RCB mai bhi ajju bhai,2021-04-04T08:10:39Z,0,0,NFlpZL7_rNo
JD Gamer,Op,2021-04-04T08:10:36Z,1,0,NFlpZL7_rNo
Music king,bhai Jadugar201,2021-04-04T08:10:34Z,0,0,NFlpZL7_rNo
Jivesh Pujhar,Ajiu Bhai Op op,2021-04-04T08:10:32Z,1,0,NFlpZL7_rNo
Rock King,Ajju bhai abhi 22 million pe hai bahut jald ajju bhai ko 30 million pe leke jaayenge love you total Army 🤗,2021-04-04T08:10:26Z,39,4,NFlpZL7_rNo
Ratilal Saroj,Bhai kine din se request bhej raha hu 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳india ka ho to do na diamond do na,2021-04-04T08:10:24Z,0,0,NFlpZL7_rNo
Sachchida nand Bind,Op,2021-04-04T08:10:22Z,0,0,NFlpZL7_rNo
JD Gamer,Sahi hai,2021-04-04T08:10:18Z,1,0,NFlpZL7_rNo
Rina Pradhan,M1014 Titan dice Nikal ke do,2021-04-04T08:10:18Z,0,0,NFlpZL7_rNo
Skyfrost Gaming,Skyfrost gaming,2021-04-04T08:10:10Z,0,0,NFlpZL7_rNo
Shadow warrior Gaming,Hello,2021-04-04T08:10:08Z,0,0,NFlpZL7_rNo
Hemlata Sharma,Op,2021-04-04T08:10:03Z,0,0,NFlpZL7_rNo
Muin Nizami,Op,2021-04-04T08:09:59Z,0,0,NFlpZL7_rNo
AAYUSH STAR,Ajjubhai zeher,2021-04-04T08:09:58Z,1,0,NFlpZL7_rNo
khan gaming,Hii,2021-04-04T08:09:55Z,0,0,NFlpZL7_rNo
Hemlata Sharma,Op,2021-04-04T08:09:53Z,0,0,NFlpZL7_rNo
Ajay Rk,Ye Bhai face revel kab karoge tum,2021-04-04T08:09:53Z,1,0,NFlpZL7_rNo
Manish Yadav,अजवा मैं आपका बहुत बड़ा फैन हूं प्लीज भाई मेरा आईडी में प्रभु मार दीजिए प्लीज,2021-04-04T08:09:51Z,6,0,NFlpZL7_rNo
Sana Khan,Ajju Bhai 😍😍😍😍😍😍,2021-04-04T08:09:51Z,0,0,NFlpZL7_rNo
Raj Kamal,Op,2021-04-04T08:09:46Z,0,0,NFlpZL7_rNo
GAUTAM RAJWAR,<b>Total Gaming Fans Attendance</b><br />👇<br />👇,2021-04-04T08:09:46Z,1,0,NFlpZL7_rNo
_MR. _GAMING_,Give me 💎,2021-04-04T08:09:45Z,0,0,NFlpZL7_rNo
Ranjeet Rajpoot,"R,r,s,liff",2021-04-04T08:09:40Z,1,0,NFlpZL7_rNo
Super fire,Hi,2021-04-04T08:09:36Z,0,0,NFlpZL7_rNo
Priyanshu Sharma,ab sahi h,2021-04-04T08:09:34Z,1,0,NFlpZL7_rNo
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:33Z,2,0,NFlpZL7_rNo
SUDHIR KUMAR,Love you ajjubhai ❤️❤️❤️❤️,2021-04-04T08:09:31Z,1,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:09:29Z,0,0,NFlpZL7_rNo
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:29Z,0,0,NFlpZL7_rNo
Manish Yadav,भाई मैं आपका आईडी चेक करूंगा प्लीज भाई आप का आईडी में लूंगा प्लीज,2021-04-04T08:09:24Z,1,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:09:24Z,0,0,NFlpZL7_rNo
꧁ Anshika _ Gaming꧂,Ajjubhai ab to aapne jiske channel pe raid kiya ( Toxic mavi) usne bhi kaha ki revel ur face as soon as possible......🤞🏻🤞🏻,2021-04-04T08:09:24Z,16,2,NFlpZL7_rNo
parbat chhetri,Hello ma parbat,2021-04-04T08:09:22Z,1,0,NFlpZL7_rNo
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:22Z,9,0,NFlpZL7_rNo
Hard pro playing ff,Ajju bhai op,2021-04-04T08:09:20Z,1,0,NFlpZL7_rNo
Sanjamma Reang,Tu na bola tha ki face reveal kara ga,2021-04-04T08:09:19Z,0,0,NFlpZL7_rNo
neeta goswami,Op,2021-04-04T08:09:19Z,0,0,NFlpZL7_rNo
Subhash Gorpekar,LoL RCB,2021-04-04T08:09:19Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:09:19Z,0,0,NFlpZL7_rNo
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:18Z,7,1,NFlpZL7_rNo
rehana akter rina,Ajjubai waha par jonty bha hai,2021-04-04T08:09:16Z,0,0,NFlpZL7_rNo
Aditya Utpal,op,2021-04-04T08:09:15Z,1,0,NFlpZL7_rNo
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:14Z,3,0,NFlpZL7_rNo
Poonam Devi,ajjubhai mere requast acapt kaya,2021-04-04T08:09:12Z,0,0,NFlpZL7_rNo
_MR. _GAMING_,Give me 💎,2021-04-04T08:09:11Z,1,0,NFlpZL7_rNo
Ranjith Kumar,Ajjubhai op,2021-04-04T08:09:10Z,0,0,NFlpZL7_rNo
SNEHA VERMA,Ajju bhai mera top of kr wa do,2021-04-04T08:09:09Z,0,0,NFlpZL7_rNo
Mr AAT,Thank you for 23<br />100 karwado please<br />Love you all ❤❤❤,2021-04-04T08:09:09Z,5,0,NFlpZL7_rNo
Totalcgyy Gaming,Bbhy,2021-04-04T08:09:02Z,0,0,NFlpZL7_rNo
Munna Yadav,Ajju bhai Mujhe alag kar do yaar please Tumhare har video ko like karta hun,2021-04-04T08:09:02Z,1,2,NFlpZL7_rNo
Mandeep singh,ajju bhai op,2021-04-04T08:09:00Z,0,0,NFlpZL7_rNo
Nitish kumar,Real legend is bhagat singh ❤ 💙 ♥ i you agree lthen 👍,2021-04-04T08:09:00Z,1,0,NFlpZL7_rNo
Priyanshu Sharma,Nhi clear nhi h,2021-04-04T08:09:00Z,1,0,NFlpZL7_rNo
Vicky Singh,Hi,2021-04-04T08:08:57Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:55Z,0,0,NFlpZL7_rNo
Hypre Gaming,Hi,2021-04-04T08:08:53Z,0,0,NFlpZL7_rNo
deep sharma,Ajjubhai o.p,2021-04-04T08:08:51Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:50Z,0,0,NFlpZL7_rNo
Romeo bhai,Ajju bhai love you forever 👌 bye,2021-04-04T08:08:49Z,0,0,NFlpZL7_rNo
aman gaming,Nood,2021-04-04T08:08:48Z,0,0,NFlpZL7_rNo
Durga Biswas,Bhai please MERI I&#39;d pe SIRF chrono dedo Bhai please MERI I&#39;d 1838544127,2021-04-04T08:08:48Z,0,0,NFlpZL7_rNo
Priyanshu Sharma,Plz Mujhe Yt per gameplay krna h 1000 dai dedo,2021-04-04T08:08:47Z,1,0,NFlpZL7_rNo
Harvansh Attri,Big game play ajjubhai op ak dum jeher,2021-04-04T08:08:44Z,1,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:43Z,0,0,NFlpZL7_rNo
neeta goswami,Op,2021-04-04T08:08:43Z,0,0,NFlpZL7_rNo
Rohit Verma,Ajjubhai bhai op ❤️,2021-04-04T08:08:42Z,1,0,NFlpZL7_rNo
Babaji Pardeshi,Op,2021-04-04T08:08:41Z,0,0,NFlpZL7_rNo
ANKIT FF#,𝓑𝓮𝓪𝓾𝓽𝓲𝓯𝓾𝓵,2021-04-04T08:08:40Z,0,0,NFlpZL7_rNo
Rishabh bhai gamer,Recvest send karu,2021-04-04T08:08:39Z,1,0,NFlpZL7_rNo
Hard pro playing ff,Op,2021-04-04T08:08:38Z,0,0,NFlpZL7_rNo
Hard pro playing ff,Op,2021-04-04T08:08:38Z,0,0,NFlpZL7_rNo
Mukta Madubpur,AjiuBaioop,2021-04-04T08:08:37Z,1,0,NFlpZL7_rNo
TOTAL GAMING FAN,Please,2021-04-04T08:08:37Z,0,0,NFlpZL7_rNo
aman gaming,Dam nhi ha tumara handar,2021-04-04T08:08:37Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:37Z,0,0,NFlpZL7_rNo
Narendra Rathore,Ajju bhai love ajju bhai,2021-04-04T08:08:36Z,0,0,NFlpZL7_rNo
SHADOW GAMING,Ajjubhai Op,2021-04-04T08:08:36Z,0,0,NFlpZL7_rNo
vikas Pal,Love u bhai,2021-04-04T08:08:34Z,0,0,NFlpZL7_rNo
Murali Sahu,Please ajju Bhai reply me,2021-04-04T08:08:34Z,0,0,NFlpZL7_rNo
K_S Gaming,Gift me crono,2021-04-04T08:08:33Z,0,0,NFlpZL7_rNo
nirav katara,Ha moj ha moj,2021-04-04T08:08:32Z,0,0,NFlpZL7_rNo
Mehul Patel,Please,2021-04-04T08:08:32Z,1,0,NFlpZL7_rNo
study gamer,Nikalo,2021-04-04T08:08:32Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:31Z,0,0,NFlpZL7_rNo
Vicky Singh,Face dekhow,2021-04-04T08:08:28Z,0,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:25Z,0,0,NFlpZL7_rNo
Priyanshu Sharma,Op,2021-04-04T08:08:21Z,1,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:19Z,0,0,NFlpZL7_rNo
Ankesh Goswami,Ajju bhai mere ko please 1000 diamond bhej do my id 1380006651,2021-04-04T08:08:18Z,0,0,NFlpZL7_rNo
_MR. _GAMING_,Plzz give diamond💎,2021-04-04T08:08:18Z,1,0,NFlpZL7_rNo
Priyanshu Sharma,Op,2021-04-04T08:08:17Z,2,0,NFlpZL7_rNo
GAMEASE,Guys abhi abhi 695 complete hua 🔥<br />ab bs 700 krado😍😍,2021-04-04T08:08:15Z,18,7,NFlpZL7_rNo
KratoS Gaming,Ajjubhai tmhara kitna umar h bacche jaisa awaaz h tumhara,2021-04-04T08:08:13Z,1,0,NFlpZL7_rNo
Prahlad Dhumketi,Ek bar name ledo bhai,2021-04-04T08:08:13Z,1,0,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 oooooppppp,2021-04-04T08:08:13Z,1,0,NFlpZL7_rNo
Priyanshu Sharma,Op,2021-04-04T08:08:13Z,1,0,NFlpZL7_rNo
Pammi Verma,Ajju bhai aap amit bhai ke saath jyada video banaya karo,2021-04-04T08:08:12Z,0,0,NFlpZL7_rNo
Asutosh Dhungana,Big fan,2021-04-04T08:08:11Z,0,0,NFlpZL7_rNo
Murali Sahu,Hii ajju bhai,2021-04-04T08:08:09Z,0,0,NFlpZL7_rNo
Totally Hacker Gaming,Mota bhai op,2021-04-04T08:08:09Z,1,0,NFlpZL7_rNo
Varma SUNIl,"<a href=""https://www.youtube.com/watch?v=NFlpZL7_rNo&amp;t=3h01m15s"">3:01:15</a> best scene",2021-04-04T08:08:09Z,1,1,NFlpZL7_rNo
S k p Pandey,Ajjubhai94 ooooooppppo,2021-04-04T08:08:06Z,0,0,NFlpZL7_rNo
TOTAL GAMING FAN,Ajubhai please big fan bro,2021-04-04T08:08:00Z,0,0,NFlpZL7_rNo
NAZMUN NAHAR,First view,2021-04-04T08:07:59Z,0,0,NFlpZL7_rNo
AD gaming,Ajjubhai,2021-04-04T08:07:58Z,0,0,NFlpZL7_rNo
aman gaming,Dam ho to mara tak 1 vs kar ka dikao nood ha to,2021-04-04T08:07:57Z,0,0,NFlpZL7_rNo
